"Sp","Betacov.2021","R.Alb.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","Rank.2020","PropRank.2020","InSample.2020"
"Galago nyasae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Otolemur monteiri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago alleni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago cameronensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago gabonensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago demidoff",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago orinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago thomasi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago granti",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galago zanzibaricus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galeopterus variegates",0,NA,NA,NA,0,0,NA,NA,NA,0
"Tupaia moellendorffi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Alcelaphus caama",0,NA,NA,NA,0,0,NA,NA,NA,0
"Alcelaphus lichtensteinii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Damaliscus korrigum",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hemitragus hylocrius",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hemitragus jayakari",0,NA,NA,NA,0,0,NA,NA,NA,0
"Gazella saudiya",0,NA,NA,NA,0,0,NA,NA,NA,0
"Gazella erlangeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Saiga borealis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cephalophus brookei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Neotragus moschatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Bubalus mindorensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Taurotragus derbianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Axis kuhlii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Elaphurus davidianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Tragulus nigricans",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phocoena dioptrica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Neophocaena phocaenoides",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phocoena sinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phocoenoides dalli",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cephalorhynchus commersonii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cephalorhynchus eutropia",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cephalorhynchus hectori",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cephalorhynchus heavisidii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus australis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus cruciger",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus obliquidens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus obscurus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lissodelphis borealis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lissodelphis peronii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Delphinus capensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Stenella attenuata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Stenella clymene",0,NA,NA,NA,0,0,NA,NA,NA,0
"Stenella frontalis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Tursiops aduncus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Feresa attenuata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudorca crassidens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Globicephala macrorhynchus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Peponocephala electra",0,NA,NA,NA,0,0,NA,NA,NA,0
"Grampus griseus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenodelphis hosei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus acutus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagenorhynchus albirostris",0,NA,NA,NA,0,0,NA,NA,NA,0
"Orcaella brevirostris",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sotalia fluviatilis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sousa chinensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sousa teuszii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Stenella longirostris",0,NA,NA,NA,0,0,NA,NA,NA,0
"Steno bredanensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Monodon monoceros",0,NA,NA,NA,0,0,NA,NA,NA,0
"Inia geoffrensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pontoporia blainvillei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lipotes vexillifer",0,NA,NA,NA,0,0,NA,NA,NA,0
"Berardius arnuxii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Berardius bairdii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hyperoodon ampullatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hyperoodon planifrons",0,NA,NA,NA,0,0,NA,NA,NA,0
"Indopacetus pacificus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon bidens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon bowdoini",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon carlhubbsi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon densirostris",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon europaeus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon ginkgodens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon grayi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon hectori",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon layardii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon traversii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon mirus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon peruvianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mesoplodon stejnegeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Tasmacetus shepherdi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Ziphius cavirostris",0,NA,NA,NA,0,0,NA,NA,NA,0
"Platanista gangetica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Platanista minor",0,NA,NA,NA,0,0,NA,NA,NA,0
"Kogia breviceps",0,NA,NA,NA,0,0,NA,NA,NA,0
"Kogia sima",0,NA,NA,NA,0,0,NA,NA,NA,0
"Balaena mysticetus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Eubalaena australis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Eubalaena glacialis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Eubalaena japonica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Caperea marginata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Balaenoptera acutorostrata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Balaenoptera bonaerensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Balaenoptera edeni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Balaenoptera musculus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Megaptera novaeangliae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hexaprotodon liberiensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Babyrousa bolabatuensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sus cebifrons",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sus salvanius",0,NA,NA,NA,0,0,NA,NA,NA,0
"Camelus bactrianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinoceros sondaicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Neovison macrodon",0,NA,NA,NA,0,0,NA,NA,NA,0
"Melogale everetti",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lutra nippon",0,NA,NA,NA,0,0,NA,NA,NA,0
"Procyon pygmaeus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Neophoca cinerea",0,NA,NA,NA,0,0,NA,NA,NA,0
"Zalophus japonicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Uncia uncia",0,NA,NA,NA,0,0,NA,NA,NA,0
"Profelis aurata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Leopardus braccatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Leopardus pajeros",0,NA,NA,NA,0,0,NA,NA,NA,0
"Leopardus jacobitus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Felis manul",0,NA,NA,NA,0,0,NA,NA,NA,0
"Prionailurus iriomotensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Herpestes edwardsi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galerella flavescens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galerella pulverulenta",0,NA,NA,NA,0,0,NA,NA,NA,0
"Galerella ochracea",0,NA,NA,NA,0,0,NA,NA,NA,0
"Manis gigantea",0,NA,NA,NA,0,0,NA,NA,NA,0
"Manis temminckii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Manis tetradactyla",0,NA,NA,NA,0,0,NA,NA,NA,0
"Manis tricuspis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Epomophorus grandis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Aproteles bulmerae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dobsonia magna",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteralopex acrodonta",0,NA,NA,NA,0,0,NA,NA,NA,0
"Acerodon humilis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus howensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus faunulus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus livingstonii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus ualanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus yapensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus molossinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus rodricensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus fundatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus aldabrensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus voeltzkowi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus nitendiensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pteropus pselaphon",0,NA,NA,NA,0,0,NA,NA,NA,0
"Coleura seychellensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinopoma macinnesi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus osgoodi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus imaizumii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus adami",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus hilli",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus mitratus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Rhinolophus montanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Paracoelops megalotis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hipposideros breviceps",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hipposideros nequam",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hipposideros inexpectatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Micronycteris homezi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phyllonycteris aphylla",0,NA,NA,NA,0,0,NA,NA,NA,0
"Otomops secundus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Chaerephon shortridgei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Chaerephon leucogaster",0,NA,NA,NA,0,0,NA,NA,NA,0
"Miniopterus africanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Glischropus javanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo anchietae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo eisentrauti",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo musciculus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo anthonyi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo crassulus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Scotoecus albigula",0,NA,NA,NA,0,0,NA,NA,NA,0
"Scotoecus hindei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo imbricatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo arabicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo lophurus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hesperoptenus gaskelli",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo cadornae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo ariel",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo bodenheimeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsugo alaschanicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Nyctalus azoreum",0,NA,NA,NA,0,0,NA,NA,NA,0
"Neoromicia brunneus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Glauconycteris gleni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Glauconycteris kenyacola",0,NA,NA,NA,0,0,NA,NA,NA,0
"Glauconycteris superba",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pipistrellus minahassae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pipistrellus aero",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pipistrellus permixtus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Eptesicus kobayashii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Eptesicus platyops",0,NA,NA,NA,0,0,NA,NA,NA,0
"Murina grisea",0,NA,NA,NA,0,0,NA,NA,NA,0
"Murina silvatica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Murina fusca",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phoniscus aerosa",0,NA,NA,NA,0,0,NA,NA,NA,0
"Kerivoula eriophora",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis abei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Nycticeius aenobarbus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis cobanensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis anjouanensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis morrisi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis oxygnathus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis hosonoi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis ozensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myotis yesoensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Mogera uchidai",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura andamanensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura trichura",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura ichnusae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura dhofarensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura harenna",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura virgata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura hispida",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura jenkinsi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura longipes",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura mindorus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura miya",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura nana",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura pergrisea",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura polia",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura raineyi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Crocidura wimmeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myosorex eisentrauti",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myosorex rumpii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Myosorex schalleri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Solisorex pearsoni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Suncus dayi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Suncus fellowesgordoni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Suncus mertensi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Suncus zeylanicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Sylvisorex isabellae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Blarina peninsulae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cryptotis hondurensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cryptotis nelsoni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cryptotis peregrina",0,NA,NA,NA,0,0,NA,NA,NA,0
"Chimarrogale sumatrana",0,NA,NA,NA,0,0,NA,NA,NA,0
"Chodsigoa parva",0,NA,NA,NA,0,0,NA,NA,NA,0
"Chodsigoa salenskii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Calcochloris tytonis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dugong dugon",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichechus inunguis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichechus manatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichechus senegalensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Loxodonta cyclotis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Acrobates pygmaeus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Distoechurus pennatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Tarsipes rostratus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dactylopsila megalura",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dactylopsila palpator",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dactylopsila tatei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dactylopsila trivirgata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Gymnobelideus leadbeateri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus abidi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus australis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus breviceps",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus biacensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus gracilis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petaurus norfolcensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hemibelideus lemuroides",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petauroides volans",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petropseudes dahli",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirops albertisii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirops coronatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirops archeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirops cupreus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirops corinnae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus canescens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus caroli",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus cinereus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus herbertensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus forbesi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus larvatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudochirulus mayeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Pseudocheirus peregrinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Ailurops ursinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Ailurops melanotis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger carmelitae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger vestitus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger orientalis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger intercastellanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger mimicus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger sericeus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger lullulae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Strigocuscus pelengensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Strigocuscus celebensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger gymnotis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Spilocuscus maculatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Spilocuscus kraemeri",0,NA,NA,NA,0,0,NA,NA,NA,0
"Spilocuscus rufoniger",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger matanim",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phalanger ornatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichosurus arnhemensis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichosurus johnstonii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Trichosurus caninus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Wyulda squamicaudata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Burramys parvus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cercartetus caudatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cercartetus concinnus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cercartetus lepidus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Cercartetus nanus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Aepyprymnus rufescens",0,NA,NA,NA,0,0,NA,NA,NA,0
"Bettongia gaimardi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Bettongia lesueur",0,NA,NA,NA,0,0,NA,NA,NA,0
"Bettongia penicillata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Bettongia tropica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus bennettianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus dorianus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus stellarum",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus scottae",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus goodfellowi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus pulcherrimus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus matschiei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus spadix",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus ursinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus inustus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dendrolagus lumholtzi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagorchestes conspicillatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagorchestes hirsutus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus eugenii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus dorsalis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus irma",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus parryi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus rufogriseus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus antilopinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Macropus bernardus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Wallabia bicolor",0,NA,NA,NA,0,0,NA,NA,NA,0
"Onychogalea fraenata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Onychogalea unguifera",0,NA,NA,NA,0,0,NA,NA,NA,0
"Setonix brachyurus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale assimilis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale godmani",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale inornata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale penicillata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale herberti",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale lateralis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale purpureicollis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale persephone",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale rothschildi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale xanthopus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale brachyotis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale burbidgei",0,NA,NA,NA,0,0,NA,NA,NA,0
"Petrogale concinna",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale billardierii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale brunii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale browni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale lanatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale stigmatica",0,NA,NA,NA,0,0,NA,NA,NA,0
"Thylogale thetis",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dorcopsis atrata",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dorcopsis hageni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dorcopsis luctuosa",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dorcopsulus macleayi",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dorcopsulus vanheurni",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lagostrophus fasciatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Potorous longipes",0,NA,NA,NA,0,0,NA,NA,NA,0
"Potorous tridactylus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Potorous gilbertii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Hypsiprymnodon moschatus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lasiorhinus krefftii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Lasiorhinus latifrons",0,NA,NA,NA,0,0,NA,NA,NA,0
"Vombatus ursinus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Phascolarctos cinereus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Dromiciops gliroides",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus bellus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus flavipes",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus leo",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus stuartii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus adustus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus godmani",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus minimus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Antechinus swainsonii",0,NA,NA,NA,0,0,NA,NA,NA,0
"Murexechinus melanurus",0,NA,NA,NA,0,0,NA,NA,NA,0
"Micromurexia habbema",0,NA,NA,NA,0,0,NA,NA,NA,0
